epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744041768518,2025-04-07T19.02.48.518,7.210,0.174,-0.956,-0.146
1744041768537,2025-04-07T19.02.48.537,7.229,0.176,-0.955,-0.146
1744041768558,2025-04-07T19.02.48.558,7.250,0.176,-0.951,-0.145
1744041768578,2025-04-07T19.02.48.578,7.270,0.174,-0.959,-0.143
1744041768599,2025-04-07T19.02.48.599,7.291,0.180,-0.964,-0.139
1744041768619,2025-04-07T19.02.48.619,7.311,0.180,-0.960,-0.135
1744041768638,2025-04-07T19.02.48.638,7.330,0.174,-0.958,-0.140
1744041768659,2025-04-07T19.02.48.659,7.351,0.175,-0.954,-0.152
1744041768679,2025-04-07T19.02.48.679,7.371,0.177,-0.960,-0.152
1744041768700,2025-04-07T19.02.48.700,7.392,0.174,-0.967,-0.144
1744041768720,2025-04-07T19.02.48.720,7.412,0.178,-0.969,-0.141
1744041768741,2025-04-07T19.02.48.741,7.433,0.181,-0.965,-0.134
1744041768760,2025-04-07T19.02.48.760,7.452,0.183,-0.962,-0.124
1744041768780,2025-04-07T19.02.48.780,7.472,0.180,-0.952,-0.127
1744041768801,2025-04-07T19.02.48.801,7.493,0.176,-0.942,-0.141
1744041768821,2025-04-07T19.02.48.821,7.513,0.182,-0.953,-0.142
1744041768842,2025-04-07T19.02.48.842,7.534,0.180,-0.955,-0.136
1744041768862,2025-04-07T19.02.48.862,7.554,0.180,-0.961,-0.134
1744041768881,2025-04-07T19.02.48.881,7.573,0.176,-0.959,-0.143
1744041768902,2025-04-07T19.02.48.902,7.594,0.175,-0.961,-0.151
1744041768922,2025-04-07T19.02.48.922,7.614,0.183,-0.960,-0.151
1744041768943,2025-04-07T19.02.48.943,7.635,0.180,-0.958,-0.144
1744041768963,2025-04-07T19.02.48.963,7.655,0.180,-0.962,-0.145
1744041768984,2025-04-07T19.02.48.984,7.676,0.177,-0.963,-0.150
1744041769003,2025-04-07T19.02.49.003,7.695,0.180,-0.963,-0.153
1744041769023,2025-04-07T19.02.49.023,7.715,0.179,-0.961,-0.145
1744041769044,2025-04-07T19.02.49.044,7.736,0.172,-0.964,-0.140
1744041769065,2025-04-07T19.02.49.065,7.757,0.174,-0.961,-0.146
1744041769085,2025-04-07T19.02.49.085,7.777,0.178,-0.960,-0.145
1744041769104,2025-04-07T19.02.49.104,7.796,0.174,-0.959,-0.131
1744041769125,2025-04-07T19.02.49.125,7.817,0.173,-0.957,-0.127
1744041769145,2025-04-07T19.02.49.145,7.837,0.177,-0.956,-0.132
1744041769166,2025-04-07T19.02.49.166,7.858,0.178,-0.955,-0.133
1744041769186,2025-04-07T19.02.49.186,7.878,0.179,-0.957,-0.135
1744041769207,2025-04-07T19.02.49.207,7.899,0.180,-0.955,-0.139
1744041769226,2025-04-07T19.02.49.226,7.918,0.177,-0.955,-0.135
1744041769246,2025-04-07T19.02.49.246,7.938,0.177,-0.959,-0.135
1744041769267,2025-04-07T19.02.49.267,7.959,0.180,-0.961,-0.133
1744041769287,2025-04-07T19.02.49.287,7.979,0.180,-0.962,-0.137
1744041769308,2025-04-07T19.02.49.308,8.000,0.179,-0.962,-0.138
1744041769328,2025-04-07T19.02.49.328,8.020,0.180,-0.960,-0.139
1744041769347,2025-04-07T19.02.49.347,8.039,0.180,-0.959,-0.140
1744041769368,2025-04-07T19.02.49.368,8.060,0.181,-0.962,-0.130
1744041769388,2025-04-07T19.02.49.388,8.080,0.180,-0.957,-0.128
1744041769409,2025-04-07T19.02.49.409,8.101,0.185,-0.951,-0.137
1744041769429,2025-04-07T19.02.49.429,8.121,0.186,-0.955,-0.135
1744041769448,2025-04-07T19.02.49.448,8.140,0.184,-0.960,-0.129
1744041769469,2025-04-07T19.02.49.469,8.161,0.183,-0.956,-0.132
1744041769489,2025-04-07T19.02.49.489,8.181,0.181,-0.957,-0.136
1744041769510,2025-04-07T19.02.49.510,8.202,0.181,-0.962,-0.138
1744041769530,2025-04-07T19.02.49.530,8.222,0.177,-0.964,-0.135
1744041769551,2025-04-07T19.02.49.551,8.243,0.175,-0.965,-0.134
1744041769570,2025-04-07T19.02.49.570,8.262,0.174,-0.959,-0.137
1744041769590,2025-04-07T19.02.49.590,8.282,0.173,-0.960,-0.133
1744041769611,2025-04-07T19.02.49.611,8.303,0.174,-0.963,-0.125
1744041769631,2025-04-07T19.02.49.631,8.323,0.172,-0.958,-0.121
1744041769652,2025-04-07T19.02.49.652,8.344,0.174,-0.953,-0.125
1744041769672,2025-04-07T19.02.49.672,8.364,0.178,-0.955,-0.127
1744041769691,2025-04-07T19.02.49.691,8.383,0.177,-0.956,-0.127
1744041769712,2025-04-07T19.02.49.712,8.404,0.179,-0.953,-0.131
1744041769732,2025-04-07T19.02.49.732,8.424,0.185,-0.952,-0.135
1744041769753,2025-04-07T19.02.49.753,8.445,0.180,-0.958,-0.133
1744041769773,2025-04-07T19.02.49.773,8.465,0.178,-0.956,-0.134
1744041769793,2025-04-07T19.02.49.793,8.485,0.179,-0.958,-0.133
1744041769813,2025-04-07T19.02.49.813,8.505,0.179,-0.961,-0.126
1744041769834,2025-04-07T19.02.49.834,8.526,0.178,-0.962,-0.123
1744041769854,2025-04-07T19.02.49.854,8.546,0.178,-0.964,-0.122
1744041769875,2025-04-07T19.02.49.875,8.567,0.180,-0.965,-0.122
1744041769895,2025-04-07T19.02.49.895,8.587,0.182,-0.962,-0.124
1744041769914,2025-04-07T19.02.49.914,8.606,0.182,-0.960,-0.125
1744041769935,2025-04-07T19.02.49.935,8.627,0.181,-0.958,-0.128
1744041769955,2025-04-07T19.02.49.955,8.647,0.183,-0.953,-0.127
1744041769976,2025-04-07T19.02.49.976,8.668,0.183,-0.953,-0.130
1744041769996,2025-04-07T19.02.49.996,8.688,0.182,-0.954,-0.130
1744041770017,2025-04-07T19.02.50.017,8.709,0.179,-0.958,-0.127
1744041770036,2025-04-07T19.02.50.036,8.728,0.175,-0.967,-0.125
1744041770056,2025-04-07T19.02.50.056,8.748,0.173,-0.961,-0.127
1744041770077,2025-04-07T19.02.50.077,8.769,0.175,-0.959,-0.131
1744041770097,2025-04-07T19.02.50.097,8.789,0.173,-0.954,-0.128
1744041770118,2025-04-07T19.02.50.118,8.810,0.175,-0.957,-0.117
1744041770137,2025-04-07T19.02.50.137,8.829,0.174,-0.964,-0.116
1744041770157,2025-04-07T19.02.50.157,8.849,0.176,-0.959,-0.123
1744041770178,2025-04-07T19.02.50.178,8.870,0.177,-0.955,-0.128
1744041770198,2025-04-07T19.02.50.198,8.890,0.182,-0.956,-0.127
1744041770219,2025-04-07T19.02.50.219,8.911,0.182,-0.961,-0.122
1744041770239,2025-04-07T19.02.50.239,8.931,0.181,-0.958,-0.125
1744041770258,2025-04-07T19.02.50.258,8.950,0.184,-0.960,-0.131
1744041770279,2025-04-07T19.02.50.279,8.971,0.182,-0.958,-0.130
1744041770299,2025-04-07T19.02.50.299,8.991,0.178,-0.954,-0.130
1744041770320,2025-04-07T19.02.50.320,9.012,0.179,-0.962,-0.130
1744041770340,2025-04-07T19.02.50.340,9.032,0.178,-0.961,-0.124
1744041770361,2025-04-07T19.02.50.361,9.053,0.177,-0.965,-0.120
1744041770380,2025-04-07T19.02.50.380,9.072,0.176,-0.962,-0.125
1744041770400,2025-04-07T19.02.50.400,9.092,0.177,-0.958,-0.125
1744041770421,2025-04-07T19.02.50.421,9.113,0.175,-0.959,-0.128
1744041770441,2025-04-07T19.02.50.441,9.133,0.180,-0.959,-0.122
1744041770462,2025-04-07T19.02.50.462,9.154,0.179,-0.962,-0.118
1744041770481,2025-04-07T19.02.50.481,9.173,0.183,-0.964,-0.125
1744041770502,2025-04-07T19.02.50.502,9.194,0.185,-0.956,-0.128
1744041770522,2025-04-07T19.02.50.522,9.214,0.186,-0.953,-0.136
1744041770543,2025-04-07T19.02.50.543,9.235,0.192,-0.952,-0.134
1744041770563,2025-04-07T19.02.50.563,9.255,0.196,-0.961,-0.121
1744041770584,2025-04-07T19.02.50.584,9.276,0.198,-0.972,-0.114
1744041770603,2025-04-07T19.02.50.603,9.295,0.203,-0.974,-0.115
1744041770623,2025-04-07T19.02.50.623,9.315,0.209,-0.973,-0.122
1744041770644,2025-04-07T19.02.50.644,9.336,0.211,-0.971,-0.132
1744041770664,2025-04-07T19.02.50.664,9.356,0.219,-0.970,-0.133
1744041770685,2025-04-07T19.02.50.685,9.377,0.226,-0.967,-0.120
1744041770705,2025-04-07T19.02.50.705,9.397,0.230,-0.956,-0.116
1744041770724,2025-04-07T19.02.50.724,9.416,0.227,-0.950,-0.138
1744041770745,2025-04-07T19.02.50.745,9.437,0.223,-0.937,-0.158
1744041770765,2025-04-07T19.02.50.765,9.457,0.209,-0.936,-0.162
1744041770786,2025-04-07T19.02.50.786,9.478,0.206,-0.938,-0.151
1744041770806,2025-04-07T19.02.50.806,9.498,0.204,-0.934,-0.136
1744041770827,2025-04-07T19.02.50.827,9.519,0.192,-0.953,-0.147
1744041770846,2025-04-07T19.02.50.846,9.538,0.184,-0.976,-0.175
1744041770866,2025-04-07T19.02.50.866,9.558,0.168,-0.990,-0.185
1744041770887,2025-04-07T19.02.50.887,9.579,0.153,-1.013,-0.167
1744041770907,2025-04-07T19.02.50.907,9.599,0.145,-1.012,-0.134
1744041770928,2025-04-07T19.02.50.928,9.620,0.156,-0.998,-0.112
1744041770947,2025-04-07T19.02.50.947,9.639,0.164,-0.967,-0.128
1744041770967,2025-04-07T19.02.50.967,9.659,0.149,-0.922,-0.180
1744041770988,2025-04-07T19.02.50.988,9.680,0.147,-0.907,-0.198
1744041771008,2025-04-07T19.02.51.008,9.700,0.139,-0.914,-0.167
1744041771029,2025-04-07T19.02.51.029,9.721,0.136,-0.928,-0.133
1744041771049,2025-04-07T19.02.51.049,9.741,0.131,-0.927,-0.128
1744041771068,2025-04-07T19.02.51.068,9.760,0.126,-0.964,-0.136
1744041771089,2025-04-07T19.02.51.089,9.781,0.117,-0.977,-0.149
1744041771109,2025-04-07T19.02.51.109,9.801,0.123,-0.984,-0.174
1744041771130,2025-04-07T19.02.51.130,9.822,0.114,-0.989,-0.187
1744041771150,2025-04-07T19.02.51.150,9.842,0.120,-0.998,-0.171
1744041771171,2025-04-07T19.02.51.171,9.863,0.125,-0.990,-0.146
1744041771190,2025-04-07T19.02.51.190,9.882,0.127,-0.964,-0.147
1744041771211,2025-04-07T19.02.51.211,9.903,0.132,-0.944,-0.165
1744041771231,2025-04-07T19.02.51.231,9.923,0.142,-0.921,-0.167
1744041771252,2025-04-07T19.02.51.252,9.944,0.142,-0.888,-0.160
1744041771272,2025-04-07T19.02.51.272,9.964,0.141,-0.899,-0.152
1744041771293,2025-04-07T19.02.51.293,9.985,0.146,-0.921,-0.137
1744041771312,2025-04-07T19.02.51.312,10.004,0.154,-0.948,-0.123
1744041771332,2025-04-07T19.02.51.332,10.024,0.159,-0.976,-0.136
1744041771353,2025-04-07T19.02.51.353,10.045,0.175,-0.965,-0.146
1744041771373,2025-04-07T19.02.51.373,10.065,0.174,-0.966,-0.151
1744041771394,2025-04-07T19.02.51.394,10.086,0.180,-0.958,-0.155
1744041771413,2025-04-07T19.02.51.413,10.105,0.170,-0.951,-0.161
1744041771433,2025-04-07T19.02.51.433,10.125,0.171,-0.961,-0.163
1744041771454,2025-04-07T19.02.51.454,10.146,0.171,-0.968,-0.140
1744041771474,2025-04-07T19.02.51.474,10.166,0.166,-0.961,-0.131
1744041771495,2025-04-07T19.02.51.495,10.187,0.161,-0.958,-0.139
1744041771515,2025-04-07T19.02.51.515,10.207,0.151,-0.974,-0.158
1744041771534,2025-04-07T19.02.51.534,10.226,0.158,-0.980,-0.155
1744041771555,2025-04-07T19.02.51.555,10.247,0.155,-0.970,-0.141
1744041771575,2025-04-07T19.02.51.575,10.267,0.147,-0.973,-0.148
1744041771596,2025-04-07T19.02.51.596,10.288,0.153,-0.971,-0.153
1744041771616,2025-04-07T19.02.51.616,10.308,0.159,-0.976,-0.128
1744041771637,2025-04-07T19.02.51.637,10.329,0.159,-0.974,-0.112
1744041771656,2025-04-07T19.02.51.656,10.348,0.159,-0.970,-0.130
1744041771676,2025-04-07T19.02.51.676,10.368,0.161,-0.965,-0.146
1744041771697,2025-04-07T19.02.51.697,10.389,0.160,-0.950,-0.144
1744041771717,2025-04-07T19.02.51.717,10.409,0.161,-0.944,-0.133
1744041771738,2025-04-07T19.02.51.738,10.430,0.157,-0.956,-0.119
1744041771757,2025-04-07T19.02.51.757,10.449,0.158,-0.972,-0.105
1744041771777,2025-04-07T19.02.51.777,10.469,0.152,-0.985,-0.109
1744041771798,2025-04-07T19.02.51.798,10.490,0.152,-0.967,-0.124
1744041771818,2025-04-07T19.02.51.818,10.510,0.150,-0.953,-0.138
1744041771839,2025-04-07T19.02.51.839,10.531,0.151,-0.957,-0.136
1744041771859,2025-04-07T19.02.51.859,10.551,0.149,-0.973,-0.121
1744041771878,2025-04-07T19.02.51.878,10.570,0.146,-0.983,-0.120
1744041771899,2025-04-07T19.02.51.899,10.591,0.151,-0.974,-0.127
1744041771919,2025-04-07T19.02.51.919,10.611,0.143,-0.967,-0.135
1744041771940,2025-04-07T19.02.51.940,10.632,0.134,-0.959,-0.143
1744041771961,2025-04-07T19.02.51.961,10.653,0.133,-0.956,-0.143
1744041771981,2025-04-07T19.02.51.981,10.673,0.134,-0.964,-0.129
1744041772000,2025-04-07T19.02.52.000,10.692,0.132,-0.975,-0.120
1744041772021,2025-04-07T19.02.52.021,10.713,0.130,-0.984,-0.116
1744041772041,2025-04-07T19.02.52.041,10.733,0.120,-0.989,-0.124
1744041772062,2025-04-07T19.02.52.062,10.754,0.124,-0.969,-0.137
1744041772082,2025-04-07T19.02.52.082,10.774,0.135,-0.957,-0.126
1744041772103,2025-04-07T19.02.52.103,10.795,0.141,-0.965,-0.115
1744041772122,2025-04-07T19.02.52.122,10.814,0.149,-0.964,-0.124
1744041772142,2025-04-07T19.02.52.142,10.834,0.149,-0.956,-0.133
1744041772163,2025-04-07T19.02.52.163,10.855,0.150,-0.961,-0.131
1744041772183,2025-04-07T19.02.52.183,10.875,0.145,-0.963,-0.130
1744041772204,2025-04-07T19.02.52.204,10.896,0.147,-0.956,-0.128
1744041772223,2025-04-07T19.02.52.223,10.915,0.150,-0.950,-0.127
1744041772243,2025-04-07T19.02.52.243,10.935,0.145,-0.960,-0.115
1744041772264,2025-04-07T19.02.52.264,10.956,0.145,-0.968,-0.116
1744041772284,2025-04-07T19.02.52.284,10.976,0.149,-0.971,-0.121
1744041772305,2025-04-07T19.02.52.305,10.997,0.149,-0.971,-0.127
1744041772325,2025-04-07T19.02.52.325,11.017,0.151,-0.966,-0.132
1744041772344,2025-04-07T19.02.52.344,11.036,0.156,-0.961,-0.134
1744041772365,2025-04-07T19.02.52.365,11.057,0.156,-0.956,-0.133
1744041772385,2025-04-07T19.02.52.385,11.077,0.154,-0.964,-0.136
1744041772406,2025-04-07T19.02.52.406,11.098,0.149,-0.973,-0.135
1744041772426,2025-04-07T19.02.52.426,11.118,0.146,-0.969,-0.134
1744041772447,2025-04-07T19.02.52.447,11.139,0.148,-0.968,-0.128
1744041772466,2025-04-07T19.02.52.466,11.158,0.147,-0.972,-0.124
1744041772486,2025-04-07T19.02.52.486,11.178,0.143,-0.973,-0.129
1744041772507,2025-04-07T19.02.52.507,11.199,0.142,-0.966,-0.135
1744041772527,2025-04-07T19.02.52.527,11.219,0.146,-0.962,-0.136
1744041772548,2025-04-07T19.02.52.548,11.240,0.150,-0.963,-0.131
1744041772567,2025-04-07T19.02.52.567,11.259,0.145,-0.966,-0.126
1744041772587,2025-04-07T19.02.52.587,11.279,0.147,-0.961,-0.132
1744041772608,2025-04-07T19.02.52.608,11.300,0.140,-0.967,-0.133
1744041772628,2025-04-07T19.02.52.628,11.320,0.137,-0.974,-0.126
1744041772649,2025-04-07T19.02.52.649,11.341,0.138,-0.973,-0.118
1744041772669,2025-04-07T19.02.52.669,11.361,0.143,-0.970,-0.115
1744041772689,2025-04-07T19.02.52.689,11.381,0.146,-0.966,-0.127
1744041772709,2025-04-07T19.02.52.709,11.401,0.148,-0.962,-0.142
1744041772730,2025-04-07T19.02.52.730,11.422,0.143,-0.962,-0.148
1744041772750,2025-04-07T19.02.52.750,11.442,0.138,-0.964,-0.138
1744041772771,2025-04-07T19.02.52.771,11.463,0.141,-0.968,-0.119
1744041772791,2025-04-07T19.02.52.791,11.483,0.148,-0.969,-0.119
1744041772810,2025-04-07T19.02.52.810,11.502,0.144,-0.959,-0.148
1744041772831,2025-04-07T19.02.52.831,11.523,0.145,-0.942,-0.167
1744041772851,2025-04-07T19.02.52.851,11.543,0.153,-0.945,-0.159
1744041772872,2025-04-07T19.02.52.872,11.564,0.160,-0.957,-0.143
1744041772892,2025-04-07T19.02.52.892,11.584,0.150,-0.966,-0.137
1744041772911,2025-04-07T19.02.52.911,11.603,0.146,-0.970,-0.139
1744041772932,2025-04-07T19.02.52.932,11.624,0.144,-0.974,-0.138
1744041772952,2025-04-07T19.02.52.952,11.644,0.137,-0.980,-0.128
1744041772973,2025-04-07T19.02.52.973,11.665,0.138,-0.983,-0.124
1744041772993,2025-04-07T19.02.52.993,11.685,0.140,-0.976,-0.124
1744041773014,2025-04-07T19.02.53.014,11.706,0.139,-0.977,-0.123
1744041773033,2025-04-07T19.02.53.033,11.725,0.138,-0.972,-0.126
1744041773053,2025-04-07T19.02.53.053,11.745,0.145,-0.968,-0.136
1744041773074,2025-04-07T19.02.53.074,11.766,0.147,-0.968,-0.134
1744041773094,2025-04-07T19.02.53.094,11.786,0.149,-0.968,-0.127
1744041773115,2025-04-07T19.02.53.115,11.807,0.153,-0.968,-0.122
1744041773135,2025-04-07T19.02.53.135,11.827,0.152,-0.971,-0.125
1744041773154,2025-04-07T19.02.53.154,11.846,0.158,-0.959,-0.133
1744041773175,2025-04-07T19.02.53.175,11.867,0.156,-0.946,-0.139
1744041773195,2025-04-07T19.02.53.195,11.887,0.159,-0.950,-0.140
1744041773216,2025-04-07T19.02.53.216,11.908,0.165,-0.958,-0.133
1744041773236,2025-04-07T19.02.53.236,11.928,0.163,-0.964,-0.127
1744041773257,2025-04-07T19.02.53.257,11.949,0.156,-0.962,-0.132
1744041773276,2025-04-07T19.02.53.276,11.968,0.150,-0.967,-0.132
1744041773296,2025-04-07T19.02.53.296,11.988,0.150,-0.973,-0.129
1744041773317,2025-04-07T19.02.53.317,12.009,0.148,-0.974,-0.121
1744041773337,2025-04-07T19.02.53.337,12.029,0.147,-0.974,-0.117
1744041773358,2025-04-07T19.02.53.358,12.050,0.152,-0.969,-0.119
1744041773377,2025-04-07T19.02.53.377,12.069,0.154,-0.971,-0.117
1744041773398,2025-04-07T19.02.53.398,12.090,0.153,-0.973,-0.117
1744041773418,2025-04-07T19.02.53.418,12.110,0.156,-0.973,-0.116
1744041773439,2025-04-07T19.02.53.439,12.131,0.165,-0.970,-0.112
1744041773459,2025-04-07T19.02.53.459,12.151,0.167,-0.971,-0.108
1744041773480,2025-04-07T19.02.53.480,12.172,0.165,-0.959,-0.122
1744041773499,2025-04-07T19.02.53.499,12.191,0.173,-0.948,-0.133
1744041773519,2025-04-07T19.02.53.519,12.211,0.179,-0.951,-0.117
1744041773540,2025-04-07T19.02.53.540,12.232,0.175,-0.964,-0.114
1744041773560,2025-04-07T19.02.53.560,12.252,0.171,-0.958,-0.122
1744041773581,2025-04-07T19.02.53.581,12.273,0.171,-0.953,-0.124
1744041773601,2025-04-07T19.02.53.601,12.293,0.168,-0.955,-0.117
1744041773620,2025-04-07T19.02.53.620,12.312,0.168,-0.964,-0.114
1744041773641,2025-04-07T19.02.53.641,12.333,0.171,-0.962,-0.119
1744041773661,2025-04-07T19.02.53.661,12.353,0.173,-0.951,-0.128
1744041773682,2025-04-07T19.02.53.682,12.374,0.178,-0.951,-0.135
1744041773702,2025-04-07T19.02.53.702,12.394,0.178,-0.964,-0.135
1744041773721,2025-04-07T19.02.53.721,12.413,0.177,-0.969,-0.144
1744041773742,2025-04-07T19.02.53.742,12.434,0.165,-0.967,-0.155
1744041773762,2025-04-07T19.02.53.762,12.454,0.161,-0.974,-0.158
1744041773783,2025-04-07T19.02.53.783,12.475,0.157,-0.963,-0.140
1744041773803,2025-04-07T19.02.53.803,12.495,0.156,-0.962,-0.115
1744041773824,2025-04-07T19.02.53.824,12.516,0.149,-0.966,-0.104
1744041773843,2025-04-07T19.02.53.843,12.535,0.149,-0.973,-0.111
1744041773863,2025-04-07T19.02.53.863,12.555,0.149,-0.977,-0.121
1744041773884,2025-04-07T19.02.53.884,12.576,0.152,-0.970,-0.134
1744041773904,2025-04-07T19.02.53.904,12.596,0.163,-0.958,-0.133
1744041773925,2025-04-07T19.02.53.925,12.617,0.164,-0.960,-0.127
1744041773945,2025-04-07T19.02.53.945,12.637,0.165,-0.960,-0.125
1744041773964,2025-04-07T19.02.53.964,12.656,0.172,-0.962,-0.128
1744041773985,2025-04-07T19.02.53.985,12.677,0.176,-0.955,-0.131
1744041774005,2025-04-07T19.02.54.005,12.697,0.180,-0.951,-0.134
1744041774026,2025-04-07T19.02.54.026,12.718,0.175,-0.950,-0.140
1744041774046,2025-04-07T19.02.54.046,12.738,0.180,-0.952,-0.141
1744041774067,2025-04-07T19.02.54.067,12.759,0.182,-0.963,-0.130
1744041774086,2025-04-07T19.02.54.086,12.778,0.182,-0.970,-0.123
1744041774107,2025-04-07T19.02.54.107,12.799,0.175,-0.972,-0.131
1744041774127,2025-04-07T19.02.54.127,12.819,0.176,-0.967,-0.135
1744041774148,2025-04-07T19.02.54.148,12.840,0.174,-0.960,-0.136
1744041774168,2025-04-07T19.02.54.168,12.860,0.179,-0.960,-0.130
1744041774187,2025-04-07T19.02.54.187,12.879,0.175,-0.956,-0.132
1744041774208,2025-04-07T19.02.54.208,12.900,0.179,-0.962,-0.135
1744041774228,2025-04-07T19.02.54.228,12.920,0.173,-0.959,-0.130
1744041774249,2025-04-07T19.02.54.249,12.941,0.171,-0.957,-0.135
1744041774269,2025-04-07T19.02.54.269,12.961,0.166,-0.959,-0.138
1744041774290,2025-04-07T19.02.54.290,12.982,0.169,-0.966,-0.130
1744041774309,2025-04-07T19.02.54.309,13.001,0.169,-0.965,-0.120
1744041774329,2025-04-07T19.02.54.329,13.021,0.170,-0.962,-0.127
1744041774350,2025-04-07T19.02.54.350,13.042,0.171,-0.963,-0.129
1744041774370,2025-04-07T19.02.54.370,13.062,0.169,-0.965,-0.127
1744041774391,2025-04-07T19.02.54.391,13.083,0.169,-0.965,-0.135
1744041774411,2025-04-07T19.02.54.411,13.103,0.174,-0.961,-0.130
1744041774430,2025-04-07T19.02.54.430,13.122,0.170,-0.959,-0.128
1744041774451,2025-04-07T19.02.54.451,13.143,0.170,-0.957,-0.129
1744041774471,2025-04-07T19.02.54.471,13.163,0.168,-0.963,-0.124
1744041774492,2025-04-07T19.02.54.492,13.184,0.169,-0.964,-0.124
1744041774512,2025-04-07T19.02.54.512,13.204,0.170,-0.958,-0.129
1744041774531,2025-04-07T19.02.54.531,13.223,0.166,-0.956,-0.126
1744041774552,2025-04-07T19.02.54.552,13.244,0.168,-0.960,-0.126
1744041774572,2025-04-07T19.02.54.572,13.264,0.167,-0.965,-0.122
1744041774593,2025-04-07T19.02.54.593,13.285,0.172,-0.964,-0.123
1744041774613,2025-04-07T19.02.54.613,13.305,0.168,-0.968,-0.123
1744041774634,2025-04-07T19.02.54.634,13.326,0.170,-0.961,-0.127
1744041774653,2025-04-07T19.02.54.653,13.345,0.173,-0.959,-0.128
1744041774673,2025-04-07T19.02.54.673,13.365,0.173,-0.959,-0.126
1744041774694,2025-04-07T19.02.54.694,13.386,0.172,-0.959,-0.127
1744041774714,2025-04-07T19.02.54.714,13.406,0.172,-0.964,-0.126
1744041774735,2025-04-07T19.02.54.735,13.427,0.175,-0.958,-0.126
1744041774755,2025-04-07T19.02.54.755,13.447,0.171,-0.959,-0.128
1744041774774,2025-04-07T19.02.54.774,13.466,0.168,-0.958,-0.130
1744041774795,2025-04-07T19.02.54.795,13.487,0.170,-0.960,-0.130
1744041774815,2025-04-07T19.02.54.815,13.507,0.172,-0.965,-0.121
1744041774836,2025-04-07T19.02.54.836,13.528,0.174,-0.968,-0.119
1744041774857,2025-04-07T19.02.54.857,13.549,0.173,-0.964,-0.130
1744041774876,2025-04-07T19.02.54.876,13.568,0.176,-0.949,-0.131
1744041774896,2025-04-07T19.02.54.896,13.588,0.177,-0.957,-0.127
1744041774917,2025-04-07T19.02.54.917,13.609,0.179,-0.958,-0.123
1744041774937,2025-04-07T19.02.54.937,13.629,0.178,-0.964,-0.124
1744041774958,2025-04-07T19.02.54.958,13.650,0.182,-0.959,-0.128
1744041774978,2025-04-07T19.02.54.978,13.670,0.179,-0.969,-0.127
1744041774997,2025-04-07T19.02.54.997,13.689,0.177,-0.971,-0.126
1744041775018,2025-04-07T19.02.55.018,13.710,0.174,-0.969,-0.129
1744041775038,2025-04-07T19.02.55.038,13.730,0.172,-0.968,-0.131
1744041775059,2025-04-07T19.02.55.059,13.751,0.170,-0.972,-0.118
1744041775079,2025-04-07T19.02.55.079,13.771,0.169,-0.970,-0.112
1744041775100,2025-04-07T19.02.55.100,13.792,0.166,-0.968,-0.115
1744041775119,2025-04-07T19.02.55.119,13.811,0.164,-0.957,-0.125
1744041775139,2025-04-07T19.02.55.139,13.831,0.163,-0.953,-0.130
1744041775160,2025-04-07T19.02.55.160,13.852,0.167,-0.953,-0.124
1744041775180,2025-04-07T19.02.55.180,13.872,0.167,-0.957,-0.117
1744041775201,2025-04-07T19.02.55.201,13.893,0.166,-0.957,-0.121
1744041775220,2025-04-07T19.02.55.220,13.912,0.165,-0.958,-0.121
1744041775240,2025-04-07T19.02.55.240,13.932,0.168,-0.964,-0.115
1744041775261,2025-04-07T19.02.55.261,13.953,0.173,-0.966,-0.109
1744041775281,2025-04-07T19.02.55.281,13.973,0.170,-0.964,-0.117
1744041775302,2025-04-07T19.02.55.302,13.994,0.171,-0.966,-0.124
1744041775322,2025-04-07T19.02.55.322,14.014,0.172,-0.968,-0.113
1744041775341,2025-04-07T19.02.55.341,14.033,0.173,-0.966,-0.107
1744041775362,2025-04-07T19.02.55.362,14.054,0.174,-0.965,-0.113
1744041775382,2025-04-07T19.02.55.382,14.074,0.173,-0.960,-0.118
1744041775403,2025-04-07T19.02.55.403,14.095,0.170,-0.959,-0.124
1744041775423,2025-04-07T19.02.55.423,14.115,0.174,-0.964,-0.119
1744041775444,2025-04-07T19.02.55.444,14.136,0.172,-0.961,-0.117
